station_id,reference_key,source_sheet,source_row,station_code,station_name,latitude,longitude,return_period_yr,duration_min,existing_value,gridf_value,bias_pct,K,a,b,c,K_r,a_r,b_r,c_r,abs_bias_pct
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,10,2880,0.28257061054196464,3.3339410373003706,1079.8612144787244,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,1079.8612144787244
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,25,2880,0.3482228871403645,4.0387011945858715,1059.8034890101635,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,1059.8034890101635
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,50,2880,0.4078421907522034,4.669210909120319,1044.8572548388543,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,1044.8572548388543
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,75,2880,0.4473433215015955,5.082731446084465,1036.2037168730453,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,1036.2037168730453
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,100,2880,0.47766892613956463,5.398153877557096,1030.1036308105733,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,1030.1036308105733
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,500,2880,0.6894331328985847,7.56015739096855,996.5758722942963,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,996.5758722942963
standard_row258,standard,Standard,258,1654000,Rondonópolis,-16.4711,-54.6561,2,10080,0.07875571789058171,0.6882630094744483,773.9213201391651,14615.726,0.207,39.234,1.331,1560.6866455078125,0.1706957370042801,17.966697692871094,0.8508358597755432,773.9213201391651
standard_row258,standard,Standard,258,1654000,Rondonópolis,-16.4711,-54.6561,5,10080,0.09520410538906408,0.8047872589397012,745.328313995318,14615.726,0.207,39.234,1.331,1560.6866455078125,0.1706957370042801,17.966697692871094,0.8508358597755432,745.328313995318
standard_row258,standard,Standard,258,1654000,Rondonópolis,-16.4711,-54.6561,10,10080,0.1098927105383329,0.9058694825962232,724.3217208481146,14615.726,0.207,39.234,1.331,1560.6866455078125,0.1706957370042801,17.966697692871094,0.8508358597755432,724.3217208481146
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,2,1440,0.49442384590423494,4.054094132440852,719.9633100273425,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,719.9633100273425
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,5,1440,0.6092979689628635,4.911087098562056,706.0238748081869,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,706.0238748081869
standard_row258,standard,Standard,258,1654000,Rondonópolis,-16.4711,-54.6561,25,10080,0.13284416009154967,1.0592349259223197,697.3515171403449,14615.726,0.207,39.234,1.331,1560.6866455078125,0.1706957370042801,17.966697692871094,0.8508358597755432,697.3515171403449
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,10,1440,0.7136159846452482,5.67779104009633,695.6367517354402,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,695.6367517354402
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,25,1440,0.8794170703247214,6.878016497500539,682.1108697561282,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,682.1108697561282
standard_row258,standard,Standard,258,1654000,Rondonópolis,-16.4711,-54.6561,50,10080,0.1533400767959481,1.1922760749931225,677.5371578688472,14615.726,0.207,39.234,1.331,1560.6866455078125,0.1706957370042801,17.966697692871094,0.8508358597755432,677.5371578688472
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,50,1440,1.0299822263019316,7.95179145867267,672.0319104168368,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,672.0319104168368
