city_label,integrated_absolute_bias
Igaracy (Paraiba),97.75
Bonito de Santa Fe (Paraiba),97.75
Santo Andre (Paraiba),97.75
Sao Jose de Caiana (Paraiba),97.75
Pianco (Paraiba),97.75
Itaporanga (Paraiba),97.75
Sao Jose do Bonfim (Paraiba),97.75
Serra Grande (Paraiba),97.75
Passagem (Paraiba),97.75
Desterro (Paraiba),97.75
Olho dAgua (Paraiba),97.75
Santa Teresinha (Paraiba),97.70833333333334
Santa Izabel do Para (Para),97.58333333333334
Catingueira (Paraiba),97.58333333333334
Emas (Paraiba),97.58333333333334
Novo Barreiro (Rio Grande do Sul),97.58333333333333
Coremas (Paraiba),97.54166666666667
Patos (Paraiba),97.54166666666667
Nova Mamore (Rondonia),97.5
Sao Vicente do Serido (Paraiba),97.45833333333334
Jardim do Serido (Rio Grande do Norte),97.45833333333334
Barauna (Paraiba),97.45833333333334
Sao Bentinho (Paraiba),97.45833333333334
Araruna (Paraiba),97.45833333333334
Condado (Paraiba),97.45833333333334
Pedro Regis (Paraiba),97.45833333333334
Nova Cruz (Rio Grande do Norte),97.45833333333334
Santa Luzia (Paraiba),97.45833333333334
Sao Jose de Espinharas (Paraiba),97.45833333333334
Bananeiras (Paraiba),97.45833333333334
Caicara (Paraiba),97.45833333333334
Picui (Paraiba),97.45833333333334
Sossego (Paraiba),97.45833333333334
Malta (Paraiba),97.45833333333334
Riachao (Paraiba),97.45833333333334
Dona Ines (Paraiba),97.45833333333334
Varzea (Paraiba),97.45833333333334
Sao Jose do Sabugi (Paraiba),97.45833333333334
Japi (Rio Grande do Norte),97.45833333333334
Canguaretama (Rio Grande do Norte),97.45833333333334
Ouro Branco (Rio Grande do Norte),97.45833333333334
Pedra Lavrada (Paraiba),97.45833333333334
Mataraca (Paraiba),97.45833333333334
Vila Flor (Rio Grande do Norte),97.45833333333334
Monte das Gameleiras (Rio Grande do Norte),97.45833333333334
Nova Palmeira (Paraiba),97.45833333333334
Cajazeirinhas (Paraiba),97.45833333333334
Tacima (Paraiba),97.45833333333334
Casserengue (Paraiba),97.45833333333334
Sao Mamede (Paraiba),97.45833333333334
Pedro Velho (Rio Grande do Norte),97.45833333333334
Belem (Paraiba),97.45833333333334
Borborema (Paraiba),97.45833333333334
Varzea (Rio Grande do Norte),97.45833333333334
Barra de Santa Rosa (Paraiba),97.45833333333334
Damiao (Paraiba),97.45833333333334
Lagoa de Dentro (Paraiba),97.45833333333334
Equador (Rio Grande do Norte),97.45833333333334
Pirpirituba (Paraiba),97.45833333333334
Solanea (Paraiba),97.45833333333334
Serra da Raiz (Paraiba),97.45833333333334
Passa e Fica (Rio Grande do Norte),97.45833333333334
Serra de Sao Bento (Rio Grande do Norte),97.45833333333334
Atalaia (Alagoas),97.45833333333334
Montanhas (Rio Grande do Norte),97.45833333333334
Jacarau (Paraiba),97.45833333333334
Cubati (Paraiba),97.45833333333334
Cuite (Paraiba),97.45833333333334
Cacimba de Dentro (Paraiba),97.45833333333334
Santana do Serido (Rio Grande do Norte),97.45833333333334
Baia Formosa (Rio Grande do Norte),97.45833333333334
Sertaozinho (Paraiba),97.45833333333334
Carnauba dos Dantas (Rio Grande do Norte),97.45833333333334
Ipueira (Rio Grande do Norte),97.45833333333334
Logradouro (Paraiba),97.45833333333334
Parelhas (Rio Grande do Norte),97.45833333333334
Soledade (Paraiba),97.45833333333333
Areial (Paraiba),97.45833333333333
Montadas (Paraiba),97.45833333333333
Junco do Serido (Paraiba),97.45833333333333
Salgadinho (Paraiba),97.45833333333333
Assuncao (Paraiba),97.45833333333333
Aguiar (Paraiba),97.41666666666667
Olivedos (Paraiba),97.41666666666666
Boa Vista das Missoes (Rio Grande do Sul),97.41666666666666
Serrinha (Rio Grande do Norte),97.33333333333334
Vista Serrana (Paraiba),97.33333333333334
Coronel Ezequiel (Rio Grande do Norte),97.33333333333334
Goianinha (Rio Grande do Norte),97.33333333333334
Sao Jose da Lagoa Tapada (Paraiba),97.33333333333334
Ares (Rio Grande do Norte),97.33333333333334
Passagem (Rio Grande do Norte),97.33333333333334
Senador Georgino Avelino (Rio Grande do Norte),97.33333333333334
Jundia (Rio Grande do Norte),97.33333333333334
Tangara (Rio Grande do Norte),97.33333333333334
Tibau do Sul (Rio Grande do Norte),97.33333333333334
Espirito Santo (Rio Grande do Norte),97.33333333333334
Santo Antonio (Rio Grande do Norte),97.33333333333334
Sao Jose do Serido (Rio Grande do Norte),97.33333333333334
Nova Floresta (Paraiba),97.33333333333334
Acari (Rio Grande do Norte),97.33333333333334
Nazarezinho (Paraiba),97.33333333333334
Frei Martinho (Paraiba),97.33333333333334
Carrapateira (Paraiba),97.33333333333334
Jacana (Rio Grande do Norte),97.33333333333334
Sao Domingos (Paraiba),97.33333333333334
Sao Jose do Campestre (Rio Grande do Norte),97.33333333333334
Lagoa dAnta (Rio Grande do Norte),97.33333333333334
Brejinho (Rio Grande do Norte),97.33333333333334
Sao Bento do Trairi (Rio Grande do Norte),97.33333333333334
Sao Joao do Sabugi (Rio Grande do Norte),97.33333333333334
Santa Cruz (Rio Grande do Norte),97.33333333333334
Cerro Grande do Sul (Rio Grande do Sul),97.29166666666666
Tome-Acu (Para),97.29166666666666
Pocinhos (Paraiba),97.29166666666666
Juazeirinho (Paraiba),97.29166666666666
Campo Redondo (Rio Grande do Norte),97.25
Parnamirim (Rio Grande do Norte),97.25
Vera Cruz (Rio Grande do Norte),97.25
Monte Alegre (Rio Grande do Norte),97.25
Lagoa de Pedras (Rio Grande do Norte),97.25
Serra Caiada (Rio Grande do Norte),97.25
Januario Cicco (Rio Grande do Norte),97.25
Bom Jesus (Rio Grande do Norte),97.25
Lagoa de Velhos (Rio Grande do Norte),97.25
Sitio Novo (Rio Grande do Norte),97.25
Sao Jose de Mipibu (Rio Grande do Norte),97.25
Lagoa Salgada (Rio Grande do Norte),97.25
Nisia Floresta (Rio Grande do Norte),97.25
Senador Eloi de Souza (Rio Grande do Norte),97.25
Lajes Pintadas (Rio Grande do Norte),97.25
Gentil (Rio Grande do Sul),97.20833333333334
Serraria (Paraiba),97.16666666666666
Piloes (Paraiba),97.16666666666666
Algodao de Jandaira (Paraiba),97.16666666666666
Tenorio (Paraiba),97.16666666666666
Arara (Paraiba),97.16666666666666
Remigio (Paraiba),97.16666666666666
Cuitegi (Paraiba),97.16666666666666
Areia (Paraiba),97.16666666666666
Piloezinhos (Paraiba),97.16666666666666
Curral de Cima (Paraiba),97.16666666666666
Duas Estradas (Paraiba),97.16666666666666
Boa Vista do Cadeado (Rio Grande do Sul),97.125
Itapaci (Goias),97.125
Formigueiro (Rio Grande do Sul),97.125
Uiramuta (Roraima),96.95833333333334
Jacaraci (Bahia),96.79166666666667
Trindade (Pernambuco),96.58333333333334
Itacaja (Tocantins),96.54166666666666
Sao Felix do Araguaia (Mato Grosso),96.375
Quinze de Novembro (Rio Grande do Sul),96.33333333333334
Pombal (Paraiba),96.33333333333333
Sao Miguel das Missoes (Rio Grande do Sul),96.20833333333333
Belmonte (Bahia),96.125
Araguaina (Tocantins),96.125
Rubiataba (Goias),96.08333333333334
Itacoatiara (Amazonas),96.04166666666666
Presidente Janio Quadros (Bahia),95.875
Deputado Irapuan Pinheiro (Ceara),95.79166666666666
Augusto Pestana (Rio Grande do Sul),95.79166666666666
Sao Luis do Quitunde (Alagoas),95.70833333333333
Cocalzinho de Goias (Goias),95.58333333333334
Sentinela do Sul (Rio Grande do Sul),95.54166666666667
Caseiros (Rio Grande do Sul),95.33333333333334
Santo Augusto (Rio Grande do Sul),95.25
Lavras do Sul (Rio Grande do Sul),95.20833333333333
Sao Francisco do Para (Para),95.20833333333333
Pilao Arcado (Bahia),94.875
Ibiruba (Rio Grande do Sul),94.875
Pequizeiro (Tocantins),94.75
Alagoinha do Piaui (Piaui),94.58333333333334
Joinville (Santa Catarina),94.58333333333333
Cedro (Pernambuco),94.5
Penaforte (Ceara),94.5
Sao Joao do Itaperiu (Santa Catarina),94.41666666666666
Santa Ines (Paraiba),94.33333333333333
Jati (Ceara),94.33333333333333
Manaira (Paraiba),94.33333333333333
Princesa Isabel (Paraiba),94.25
Sao Jose de Princesa (Paraiba),94.25
Ibirapuita (Rio Grande do Sul),94.20833333333333
Constantina (Rio Grande do Sul),94.16666666666666
Santana de Mangueira (Paraiba),94.125
Serra Talhada (Pernambuco),94.08333333333333
Sao Jose do Ouro (Rio Grande do Sul),94.08333333333333
Curral Velho (Paraiba),94.04166666666667
Solidao (Pernambuco),94.04166666666667
Tavares (Paraiba),94.04166666666667
Santo Antonio do Ica (Amazonas),94.0
Juru (Paraiba),93.95833333333334
Mormaco (Rio Grande do Sul),93.91666666666666
Quissama (Rio de Janeiro),93.91666666666666
Guarapari (Espirito Santo),93.83333333333333
Itapora do Tocantins (Tocantins),93.83333333333333
Garuva (Santa Catarina),93.79166666666667
Tapes (Rio Grande do Sul),93.79166666666666
Maximiliano de Almeida (Rio Grande do Sul),93.75
Santa Isabel (Goias),93.70833333333333
Pirenopolis (Goias),93.54166666666666
Itacare (Bahia),93.45833333333334
Guaratinga (Bahia),93.375
Coari (Amazonas),93.25
Prainha (Para),93.20833333333334
Santa Cruz da Baixa Verde (Pernambuco),93.0
Triunfo (Pernambuco),93.0
Carnaiba (Pernambuco),92.83333333333333
Cacapava do Sul (Rio Grande do Sul),92.70833333333333
Santa Luzia do Para (Para),92.66666666666667
Sao Jose das Missoes (Rio Grande do Sul),92.5
Sagrada Familia (Rio Grande do Sul),92.5
Novo Xingu (Rio Grande do Sul),92.25
Campo Alegre (Alagoas),92.04166666666666
Aracati (Ceara),91.91666666666666
Limoeiro de Anadia (Alagoas),91.58333333333333
Boca da Mata (Alagoas),91.54166666666666
Sao Jose de Piranhas (Paraiba),91.41666666666667
Coite do Noia (Alagoas),91.41666666666666
Entre-Ijuis (Rio Grande do Sul),91.375
Anadia (Alagoas),91.33333333333334
Mortugaba (Bahia),91.33333333333333
Barra Velha (Santa Catarina),91.29166666666667
Santa Rita do Tocantins (Tocantins),91.25
Itapiratins (Tocantins),91.20833333333334
Tupanci do Sul (Rio Grande do Sul),91.16666666666666
Jussiape (Bahia),91.04166666666666
Santa Barbara do Sul (Rio Grande do Sul),90.95833333333333
Sao Gabriel (Bahia),90.91666666666667
Bujaru (Para),90.625
Ibicoara (Bahia),90.5
Barro Preto (Bahia),90.375
Pejucara (Rio Grande do Sul),90.25
Salgueiro (Pernambuco),89.91666666666666
Cerro Grande (Rio Grande do Sul),89.75
Ipubi (Pernambuco),89.45833333333334
Triunfo (Paraiba),89.29166666666666
Marcelino Vieira (Rio Grande do Norte),89.125
Verdejante (Pernambuco),88.83333333333333
Pio IX (Piaui),88.83333333333333
Serrita (Pernambuco),88.70833333333333
Afranio (Pernambuco),88.625
Ipiranga de Goias (Goias),88.5
Ceres (Goias),88.5
Santana do Cariri (Ceara),88.375
Palmeira das Missoes (Rio Grande do Sul),88.29166666666667
Rialma (Goias),88.29166666666666
Sao Domingos do Capim (Para),88.20833333333333
Cachoeira do Sul (Rio Grande do Sul),88.125
Cacique Doble (Rio Grande do Sul),88.125
Itanhem (Bahia),87.91666666666667
Gaurama (Rio Grande do Sul),87.75
Sao Jose do Belmonte (Pernambuco),87.70833333333333
Balneario Barra do Sul (Santa Catarina),87.45833333333333
Sao Geraldo do Araguaia (Para),87.41666666666666
Sao Joao da Barra (Rio de Janeiro),87.375
Serra Negra do Norte (Rio Grande do Norte),87.33333333333334
Currais Novos (Rio Grande do Norte),87.25
Goianesia (Goias),87.20833333333333
Acu (Rio Grande do Norte),86.875
Brejo Grande do Araguaia (Para),86.875
Inhangapi (Para),86.75
Agua Azul do Norte (Para),86.75
Porteiras (Ceara),86.41666666666667
Jardim (Ceara),86.41666666666667
Acopiara (Ceara),86.375
Ilheus (Bahia),86.125
Condor (Rio Grande do Sul),86.0
Amatura (Amazonas),85.875
Ciriaco (Rio Grande do Sul),85.83333333333334
Abaiara (Ceara),85.83333333333333
Soure (Para),85.79166666666666
Jaguaretama (Ceara),85.79166666666666
Palmopolis (Minas Gerais),85.5
Bannach (Para),85.41666666666666
Saldanha Marinho (Rio Grande do Sul),85.41666666666666
Urucurituba (Amazonas),85.33333333333333
Araquari (Santa Catarina),85.25
Urucuca (Bahia),84.75
Vila Propicio (Goias),84.66666666666667
Sao Miguel dos Campos (Alagoas),83.95833333333333
Barra de Sao Miguel (Alagoas),83.91666666666666
Roteiro (Alagoas),83.91666666666666
Medicilandia (Para),83.875
Jussara (Bahia),83.875
Vila Velha (Espirito Santo),83.79166666666667
Rio do Antonio (Bahia),83.75
Araripina (Pernambuco),83.75
Itapoa (Santa Catarina),83.70833333333333
Almeirim (Para),83.66666666666667
Guajara-Mirim (Rondonia),83.58333333333334
Coaraci (Bahia),83.54166666666666
Pilar (Alagoas),83.29166666666666
Tupirama (Tocantins),82.91666666666667
Terra Nova (Pernambuco),82.875
Macaiba (Rio Grande do Norte),82.75
Santo Expedito do Sul (Rio Grande do Sul),82.58333333333333
Sapucaia (Para),82.33333333333333
Viadutos (Rio Grande do Sul),82.20833333333334
Sao Sepe (Rio Grande do Sul),82.20833333333334
Santa Cruz (Pernambuco),82.0
Lagoa Real (Bahia),81.83333333333333
Bandeirantes do Tocantins (Tocantins),81.79166666666667
Paulista (Paraiba),81.75
Sao Francisco do Sul (Santa Catarina),81.54166666666666
Costa Marques (Rondonia),81.5
Nova Olinda (Tocantins),81.375
Centenario (Rio Grande do Sul),81.04166666666666
Carlos Gomes (Rio Grande do Sul),81.04166666666666
Varzea Nova (Bahia),80.875
Vitoria da Conquista (Bahia),80.875
Sao Felix de Balsas (Maranhao),80.66666666666666
Indaiabira (Minas Gerais),80.625
Nova Brasilandia (Mato Grosso),80.16666666666667
Bagre (Para),79.95833333333334
Aracruz (Espirito Santo),79.66666666666666
Muliterno (Rio Grande do Sul),79.54166666666667
Campos Sales (Ceara),79.375
Presidente Kennedy (Tocantins),79.33333333333334
Saboeiro (Ceara),79.20833333333334
Dom Pedrito (Rio Grande do Sul),79.20833333333334
Tremedal (Bahia),79.08333333333334
Vargem Grande do Rio Pardo (Minas Gerais),78.79166666666666
Guajeru (Bahia),78.45833333333334
Parnamirim (Pernambuco),78.16666666666666
Santa Margarida do Sul (Rio Grande do Sul),78.125
Luis Gomes (Rio Grande do Norte),78.125
Ajuricaba (Rio Grande do Sul),78.04166666666666
Vila Nova do Sul (Rio Grande do Sul),78.0
Itajuipe (Bahia),78.0
Salitre (Ceara),77.95833333333334
Brasilandia do Tocantins (Tocantins),77.75
Marechal Deodoro (Alagoas),77.70833333333333
Natal (Rio Grande do Norte),77.25
Maceio (Alagoas),77.125
Satuba (Alagoas),77.125
Coqueiro Seco (Alagoas),77.125
Paripueira (Alagoas),77.125
Barra de Santo Antonio (Alagoas),77.125
Santa Luzia do Norte (Alagoas),77.125
Rio Largo (Alagoas),77.125
Livramento de Nossa Senhora (Bahia),77.08333333333333
Cachoeira do Piria (Para),76.70833333333334
Parintins (Amazonas),76.29166666666666
Panambi (Rio Grande do Sul),76.20833333333334
Jucurucu (Bahia),75.75
Maracas (Bahia),75.66666666666666
Santa Tereza de Goias (Goias),75.45833333333334
Ibiaca (Rio Grande do Sul),75.45833333333334
Bozano (Rio Grande do Sul),74.91666666666666
Santa Fe do Araguaia (Tocantins),74.91666666666666
Caico (Rio Grande do Norte),74.75
Mucurici (Espirito Santo),73.20833333333334
Mocajuba (Para),73.16666666666666
Barrolandia (Tocantins),72.625
Sao Joao da Urtiga (Rio Grande do Sul),72.58333333333333
Ibicarai (Bahia),72.5
Ouricuri (Pernambuco),72.45833333333334
Carutapera (Maranhao),72.29166666666666
Caririacu (Ceara),72.125
Sao Rafael (Rio Grande do Norte),71.29166666666667
Coronel Barros (Rio Grande do Sul),71.25
Sao Paulo do Potengi (Rio Grande do Norte),71.25
Nova Olinda (Ceara),71.04166666666667
Ijui (Rio Grande do Sul),71.04166666666666
Conceicao do Araguaia (Para),70.95833333333333
Poco Branco (Rio Grande do Norte),70.29166666666667
Ceara-Mirim (Rio Grande do Norte),70.29166666666667
Extremoz (Rio Grande do Norte),70.29166666666667
Santa Maria (Rio Grande do Norte),70.20833333333334
Riachuelo (Rio Grande do Norte),70.20833333333334
Rio de Contas (Bahia),70.08333333333334
Barcelona (Rio Grande do Norte),70.0
Ruy Barbosa (Rio Grande do Norte),70.0
Beruri (Amazonas),69.95833333333334
Nova Ramada (Rio Grande do Sul),69.95833333333334
Eugenio de Castro (Rio Grande do Sul),69.375
Rio Grande do Piaui (Piaui),69.33333333333333
Angicos (Rio Grande do Norte),69.29166666666667
Cristino Castro (Piaui),69.25
Betania do Piaui (Piaui),69.20833333333333
Sao Gabriel (Rio Grande do Sul),69.04166666666667
Autazes (Amazonas),68.83333333333334
Campinacu (Goias),68.5
Amapa do Maranhao (Maranhao),68.41666666666667
Santo Afonso (Mato Grosso),67.95833333333334
Campinorte (Goias),67.91666666666666
Solonopole (Ceara),67.70833333333334
Belo Campo (Bahia),67.66666666666666
Sao Vicente (Rio Grande do Norte),66.75
Luis Domingues (Maranhao),66.45833333333333
Bela Vista do Piaui (Piaui),66.29166666666667
Paim Filho (Rio Grande do Sul),66.125
Juarina (Tocantins),65.66666666666667
Jandaira (Rio Grande do Norte),65.375
Parazinho (Rio Grande do Norte),65.375
Pedra Grande (Rio Grande do Norte),65.375
Caicara do Norte (Rio Grande do Norte),65.375
Sao Bento do Norte (Rio Grande do Norte),65.375
Inhacora (Rio Grande do Sul),65.25
Nova Olinda do Norte (Amazonas),65.08333333333334
Joao Camara (Rio Grande do Norte),64.79166666666667
Pedra Preta (Rio Grande do Norte),64.79166666666667
Pureza (Rio Grande do Norte),64.79166666666667
Touros (Rio Grande do Norte),64.79166666666667
Fernando Pedroza (Rio Grande do Norte),64.79166666666667
Sao Miguel do Gostoso (Rio Grande do Norte),64.79166666666667
Jardim de Angicos (Rio Grande do Norte),64.79166666666667
Pedro Avelino (Rio Grande do Norte),64.79166666666667
Triunfo Potiguar (Rio Grande do Norte),64.79166666666667
Taipu (Rio Grande do Norte),64.79166666666667
Maxaranguape (Rio Grande do Norte),64.79166666666667
Bento Fernandes (Rio Grande do Norte),64.79166666666667
Caicara do Rio do Vento (Rio Grande do Norte),64.70833333333334
Lajes (Rio Grande do Norte),64.70833333333334
Santana do Matos (Rio Grande do Norte),64.70833333333334
Catuipe (Rio Grande do Sul),64.70833333333333
Jerico (Paraiba),64.58333333333334
Sao Jose do Brejo do Cruz (Paraiba),64.58333333333334
Brejo do Cruz (Paraiba),64.58333333333334
Jardim de Piranhas (Rio Grande do Norte),64.5
Bodo (Rio Grande do Norte),64.5
Riacho dos Cavalos (Paraiba),64.5
Sao Fernando (Rio Grande do Norte),64.5
Cerro Cora (Rio Grande do Norte),64.5
Tenente Laurentino Cruz (Rio Grande do Norte),64.5
Mato Grosso (Paraiba),64.5
Jucurutu (Rio Grande do Norte),64.5
Lagoa (Paraiba),64.5
Florania (Rio Grande do Norte),64.5
Lagoa Nova (Rio Grande do Norte),64.5
Sao Bento (Paraiba),64.5
Araripe (Ceara),64.41666666666666
Belem do Brejo do Cruz (Paraiba),64.41666666666666
Chiapetta (Rio Grande do Sul),64.33333333333334
Nova Gloria (Goias),64.20833333333333
Formoso (Goias),64.04166666666667
Denise (Mato Grosso),63.875
Picarra (Para),63.791666666666664
Lavras da Mangabeira (Ceara),63.125
Godofredo Viana (Maranhao),63.041666666666664
Juruti (Para),62.208333333333336
Acaua (Piaui),60.45833333333333
Boa Vista do Gurupi (Maranhao),60.208333333333336
Sananduva (Rio Grande do Sul),58.66666666666667
Vitoria (Espirito Santo),58.25
Sao Tome (Rio Grande do Norte),58.0
Vitoria do Jari (Amapa),57.625
Sao Joao do Paraiso (Minas Gerais),56.5
Barreirinha (Amazonas),55.458333333333336
Jaguaruana (Ceara),54.29166666666667
Condeuba (Bahia),53.583333333333336
Montanha (Espirito Santo),53.375
Boa Vista do Ramos (Amazonas),53.0
Jucas (Ceara),52.83333333333333
Potengi (Ceara),52.041666666666664
Sao Joao do Jaguaribe (Ceara),51.541666666666664
Limoeiro do Norte (Ceara),51.375
Ielmo Marinho (Rio Grande do Norte),51.0
Sao Goncalo do Amarante (Rio Grande do Norte),51.0
Sao Pedro (Rio Grande do Norte),51.0
Antonina do Norte (Ceara),48.875
Arapoema (Tocantins),48.83333333333333
Salto do Ceu (Mato Grosso),48.70833333333333
Assare (Ceara),48.66666666666667
Tibau (Rio Grande do Norte),48.666666666666664
Tarrafas (Ceara),48.58333333333333
Conceicao da Barra (Espirito Santo),48.458333333333336
